Molecule	Upper Manifold	J'	Sym'	#'	Lower Manifold	J"	Sym"	#"	Position	Intensity	Eupper	Elower	Spol	A	Width	Branch	Label
LinearMolecule	Excited	15	e	1	Ground	16	e	1	664.685654641321	0.00508305832056808	1066.24586153044	401.560206889115	5	44.5636406369828	0	P(16)	Excited v=1 15 e - Ground v=0 16 e
LinearMolecule	Excited	14	e	1	Ground	15	e	1	667.645269102477	0.00596884122182702	1021.96309871052	354.317829608043	4.66666666666666	45.0577546934063	0	P(15)	Excited v=1 14 e - Ground v=0 15 e
LinearMolecule	Excited	13	e	1	Ground	14	e	1	670.604419171561	0.00687385695426406	980.632520078599	310.028100907038	4.33333333333333	45.5387391389039	0	P(14)	Excited v=1 13 e - Ground v=0 14 e
LinearMolecule	Excited	12	e	1	Ground	13	e	1	673.563104848572	0.00775712020479178	942.254125634671	268.691020786099	4	46.0021668209351	0	P(13)	Excited v=1 12 e - Ground v=0 13 e
LinearMolecule	Excited	11	e	1	Ground	12	e	1	676.521326133511	0.00856921596168247	906.827915378739	230.306589245228	3.66666666666666	46.4420631091785	0	P(12)	Excited v=1 11 e - Ground v=0 12 e
LinearMolecule	Excited	10	e	1	Ground	11	e	1	679.479083026377	0.00925432017177067	874.3538893108	194.874806284424	3.33333333333333	46.8501690120947	0	P(11)	Excited v=1 10 e - Ground v=0 11 e
LinearMolecule	Excited	9	e	1	Ground	10	e	1	682.43637552717	0.00975326755584291	844.832047430857	162.395671903686	3	47.2147388934167	0	P(10)	Excited v=1  9 e - Ground v=0 10 e
LinearMolecule	Excited	8	e	1	Ground	9	e	1	685.393203635891	0.0100075487379924	818.262389738907	132.869186103016	2.66666666666667	47.5184895179228	0	P(9)	Excited v=1  8 e - Ground v=0  9 e
LinearMolecule	Excited	7	e	1	Ground	8	e	1	688.349567352539	0.00996398018546286	794.644916234952	106.295348882413	2.33333333333333	47.73490833382	0	P(8)	Excited v=1  7 e - Ground v=0  8 e
LinearMolecule	Excited	6	e	1	Ground	7	e	1	691.305466677114	0.00957966107400467	773.979626918991	82.6741602418767	2	47.8211540157799	0	P(7)	Excited v=1  6 e - Ground v=0  7 e
LinearMolecule	Excited	5	e	1	Ground	6	e	1	694.260901609617	0.00882673253221099	756.266521791025	62.0056201814075	1.66666666666667	47.7032121458233	0	P(6)	Excited v=1  5 e - Ground v=0  6 e
LinearMolecule	Excited	4	e	1	Ground	5	e	1	697.215872150047	0.00769640676536446	741.505600851053	44.2897287010054	1.33333333333333	47.2412584687056	0	P(5)	Excited v=1  4 e - Ground v=0  5 e
LinearMolecule	Excited	3	e	1	Ground	4	e	1	700.170378298405	0.00620175099719901	729.696864099075	29.5264858006702	1	46.135644870803	0	P(4)	Excited v=1  3 e - Ground v=0  4 e
LinearMolecule	Excited	2	e	1	Ground	3	e	1	703.12442005469	0.0043787999591732	720.840311535092	17.7158914804021	0.666666666666667	43.6072517083058	0	P(3)	Excited v=1  2 e - Ground v=0  3 e
LinearMolecule	Excited	1	e	1	Ground	2	e	1	706.077997418902	0.00228572584607169	714.935943159103	8.85794574020107	0.333333333333333	36.7992494481492	0	P(2)	Excited v=1  1 e - Ground v=0  2 e
LinearMolecule	Excited	1	f	1	Ground	1	e	1	711.998258750189	0.00705685856822082	714.950907330256	2.95264858006702	1	113.198057727784	0	Q(1)	Excited v=1  1 f - Ground v=0  1 e
LinearMolecule	Excited	2	f	1	Ground	2	e	1	712.027258308351	0.0114286292303585	720.885204048552	8.85794574020107	1.66666666666667	113.211889899382	0	Q(2)	Excited v=1  2 f - Ground v=0  2 e
LinearMolecule	Excited	3	f	1	Ground	3	e	1	712.070757645592	0.0153257998571062	729.786649125995	17.7158914804021	2.33333333333333	113.232640269475	0	Q(3)	Excited v=1  3 f - Ground v=0  3 e
LinearMolecule	Excited	4	f	1	Ground	4	e	1	712.128756761915	0.018605252991597	741.655242562585	29.5264858006702	3	113.260311373539	0	Q(4)	Excited v=1  4 f - Ground v=0  4 e
LinearMolecule	Excited	5	f	1	Ground	5	e	1	712.201255657318	0.0211651186047522	756.490984358324	44.2897287010054	3.66666666666667	113.294906592612	0	Q(5)	Excited v=1  5 f - Ground v=0  5 e
LinearMolecule	Excited	6	f	1	Ground	6	e	1	712.288254331802	0.0229495045837486	774.29387451321	62.0056201814075	4.33333333333333	113.336430153633	0	Q(6)	Excited v=1  6 f - Ground v=0  6 e
LinearMolecule	Excited	7	f	1	Ground	7	e	1	712.389752785366	0.0239491526850117	795.063913027243	82.6741602418767	5	113.384887129878	0	Q(7)	Excited v=1  7 f - Ground v=0  7 e
LinearMolecule	Excited	8	f	1	Ground	8	e	1	712.505751018012	0.024198237593267	818.801099900425	106.295348882413	5.66666666666667	113.440283441476	0	Q(8)	Excited v=1  8 f - Ground v=0  8 e
